ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0015833	peptide transport	1/90	83/6656	0.6792262403609641	0.7896380960047136	0.7317074848723593	BLK	1
GO:0030041	actin filament polymerization	1/90	83/6656	0.6792262403609641	0.7896380960047136	0.7317074848723593	VASP	1
GO:0033002	muscle cell proliferation	1/90	83/6656	0.6792262403609641	0.7896380960047136	0.7317074848723593	MEF2C	1
GO:1900180	regulation of protein localization to nucleus	1/90	83/6656	0.6792262403609641	0.7896380960047136	0.7317074848723593	EIF2AK3	1
GO:1901617	organic hydroxy compound biosynthetic process	1/90	83/6656	0.6792262403609641	0.7896380960047136	0.7317074848723593	IDI1	1
GO:0007611	learning or memory	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	MEF2C	1
GO:0030258	lipid modification	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	PLPP5	1
GO:0032784	regulation of DNA-templated transcription elongation	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	EAF2	1
GO:0043010	camera-type eye development	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	ATP2B1	1
GO:1901136	carbohydrate derivative catabolic process	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	NEIL1	1
GO:1905475	regulation of protein localization to membrane	1/90	84/6656	0.683618395901435	0.7917395158581207	0.7336547372191967	RACK1	1
GO:1901615	organic hydroxy compound metabolic process	2/90	173/6656	0.6841032431680492	0.7918021164627672	0.7337127452246477	IDI1/BCL2	2
GO:0045860	positive regulation of protein kinase activity	2/90	174/6656	0.6871774729802302	0.7948597830948163	0.7365460907436073	STK4/MEF2C	2
GO:0000122	negative regulation of transcription by RNA polymerase II	5/90	426/6656	0.6917044707738584	0.7971865083972834	0.738702119344141	PAX5/KLF2/MEF2C/PARP15/JUND	5
GO:0006368	transcription elongation by RNA polymerase II promoter	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	EAF2	1
GO:0007548	sex differentiation	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	BCL2	1
GO:0032640	tumor necrosis factor production	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	GPR18	1
GO:0032680	regulation of tumor necrosis factor production	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	GPR18	1
GO:0034101	erythrocyte homeostasis	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	KLF2	1
GO:0051100	negative regulation of binding	1/90	86/6656	0.692225063874899	0.7971865083972834	0.738702119344141	RACK1	1
GO:0071417	cellular response to organonitrogen compound	3/90	262/6656	0.6944798107324637	0.7992823369607189	0.7406441905975851	ATP2B1/KLF2/MEF2C	3
GO:0043549	regulation of kinase activity	4/90	346/6656	0.6958166374448549	0.8003197619672361	0.7416055064790035	CD19/STK4/MEF2C/RACK1	4
GO:0000018	regulation of DNA recombination	1/90	87/6656	0.6964411588903112	0.8005371169733534	0.7418069155620444	SMCHD1	1
GO:0071900	regulation of protein serine/threonine kinase activity	2/90	178/6656	0.699233174768358	0.8023071918950666	0.7434471315996894	STK4/MEF2C	2
GO:0070848	response to growth factor	3/90	264/6656	0.6994464361272463	0.8023071918950666	0.7434471315996894	MEF2C/USP8/RACK1	3
GO:0021537	telencephalon development	1/90	88/6656	0.7006001322043427	0.8023071918950666	0.7434471315996894	PAX5	1
GO:0034968	histone lysine methylation	1/90	88/6656	0.7006001322043427	0.8023071918950666	0.7434471315996894	PAX5	1
GO:0035601	protein deacylation	1/90	88/6656	0.7006001322043427	0.8023071918950666	0.7434471315996894	CAMK2D	1
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	1/90	88/6656	0.7006001322043427	0.8023071918950666	0.7434471315996894	LAPTM5	1
GO:0006354	DNA-templated transcription elongation	2/90	179/6656	0.7021872328480714	0.8036239937576308	0.7446673282743524	POU2AF1/EAF2	2
GO:0007596	blood coagulation	1/90	89/6656	0.7047027491503854	0.8049105241909775	0.7458594743376677	BLK	1
GO:0019079	viral genome replication	1/90	89/6656	0.7047027491503854	0.8049105241909775	0.7458594743376677	BCL2	1
GO:0098732	macromolecule deacylation	1/90	89/6656	0.7047027491503854	0.8049105241909775	0.7458594743376677	CAMK2D	1
GO:0070201	regulation of establishment of protein localization	3/90	267/6656	0.7067835017889212	0.8049105241909775	0.7458594743376677	RAB11FIP1/RACK1/BLK	3
GO:0006310	DNA recombination	2/90	181/6656	0.7080241480920991	0.8049105241909775	0.7458594743376677	SMCHD1/CCNB1IP1	2
GO:0006261	DNA-templated DNA replication	1/90	90/6656	0.7087497649226506	0.8049105241909775	0.7458594743376677	POLD4	1
GO:0050817	coagulation	1/90	90/6656	0.7087497649226506	0.8049105241909775	0.7458594743376677	BLK	1
GO:0071706	tumor necrosis factor superfamily cytokine production	1/90	90/6656	0.7087497649226506	0.8049105241909775	0.7458594743376677	GPR18	1
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	1/90	90/6656	0.7087497649226506	0.8049105241909775	0.7458594743376677	GPR18	1
GO:2000779	regulation of double-strand break repair	1/90	90/6656	0.7087497649226506	0.8049105241909775	0.7458594743376677	SMCHD1	1
GO:0009887	animal organ morphogenesis	3/90	268/6656	0.7091991583562588	0.8049105241909775	0.7458594743376677	PAX5/MEF2C/BCL2	3
GO:0032870	cellular response to hormone stimulus	3/90	268/6656	0.7091991583562588	0.8049105241909775	0.7458594743376677	ATP2B1/MEF2C/USP8	3
GO:0030182	neuron differentiation	5/90	435/6656	0.7094423553805134	0.8049105241909775	0.7458594743376677	RHOH/VASP/MEF2C/BLK/BCL2	5
GO:0043066	negative regulation of apoptotic process	5/90	435/6656	0.7094423553805134	0.8049105241909775	0.7458594743376677	ST6GAL1/FCMR/MEF2C/TSC22D3/BCL2	5
GO:0007599	hemostasis	1/90	91/6656	0.7127419247089682	0.8061659431477438	0.7470227913710837	BLK	1
GO:0045444	fat cell differentiation	1/90	91/6656	0.7127419247089682	0.8061659431477438	0.7470227913710837	STK4	1
GO:0045739	positive regulation of DNA repair	1/90	91/6656	0.7127419247089682	0.8061659431477438	0.7470227913710837	SMCHD1	1
GO:0098876	vesicle-mediated transport to the plasma membrane	1/90	91/6656	0.7127419247089682	0.8061659431477438	0.7470227913710837	RACK1	1
GO:1902905	positive regulation of supramolecular fiber organization	1/90	91/6656	0.7127419247089682	0.8061659431477438	0.7470227913710837	VASP	1
GO:0043434	response to peptide hormone	2/90	183/6656	0.7137667663209126	0.8068286079322493	0.7476368407504607	ATP2B1/JUND	2
GO:0010212	response to ionizing radiation	1/90	92/6656	0.7166799638218688	0.809623708361767	0.7502268828413831	BCL2	1
GO:0071396	cellular response to lipid	3/90	272/6656	0.7187121614159897	0.811420732606013	0.7518920711050506	ATP2B1/MEF2C/USP8	3
GO:0009743	response to carbohydrate	1/90	93/6656	0.7205646078279676	0.8120157873622345	0.752443470564169	RACK1	1
GO:0042593	glucose homeostasis	1/90	93/6656	0.7205646078279676	0.8120157873622345	0.752443470564169	RACK1	1
GO:0042886	amide transport	1/90	93/6656	0.7205646078279676	0.8120157873622345	0.752443470564169	BLK	1
GO:0097190	apoptotic signaling pathway	4/90	358/6656	0.7213490536367699	0.8124016915345484	0.7528010634573619	EIF2AK3/STK4/RACK1/BCL2	4
GO:0007417	central nervous system development	4/90	359/6656	0.723405205172417	0.8142184734273745	0.754484559879441	PAX5/ATP2B1/STK4/BCL2	4
GO:0009411	response to UV	1/90	94/6656	0.7243965726756718	0.8143369422494708	0.7545943374146061	BCL2	1
GO:0033500	carbohydrate homeostasis	1/90	94/6656	0.7243965726756718	0.8143369422494708	0.7545943374146061	RACK1	1
GO:0007420	brain development	3/90	275/6656	0.7256904693948893	0.8147947970359234	0.7550186023733602	PAX5/ATP2B1/BCL2	3
GO:0034655	nucleobase-containing compound catabolic process	3/90	275/6656	0.7256904693948893	0.8147947970359234	0.7550186023733602	ZCCHC7/NEIL1/NAF1	3
GO:0000724	double-strand break repair via homologous recombination	1/90	95/6656	0.7281765648212357	0.816588484528024	0.7566806986806842	SMCHD1	1
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	1/90	95/6656	0.7281765648212357	0.816588484528024	0.7566806986806842	RACK1	1
GO:0051054	positive regulation of DNA metabolic process	2/90	189/6656	0.7304368586750791	0.8186237477102412	0.758566647841	NAF1/SMCHD1	2
GO:0007389	pattern specification process	1/90	96/6656	0.7319052813531802	0.8197695960555426	0.7596284327460442	MEF2C	1
GO:0009895	negative regulation of catabolic process	2/90	190/6656	0.7331349638994877	0.820147330278307	0.7599784550657469	NAF1/BCL2	2
GO:0042326	negative regulation of phosphorylation	2/90	190/6656	0.7331349638994877	0.820147330278307	0.7599784550657469	PARP14/RACK1	2
GO:0008610	lipid biosynthetic process	3/90	279/6656	0.7347876795100625	0.8214962013013959	0.7612283681952114	PIKFYVE/CHPT1/IDI1	3
GO:0000910	cytokinesis	1/90	97/6656	0.7355834101151031	0.8218859013930452	0.7615894785258274	USP8	1
GO:0044255	cellular lipid metabolic process	4/90	366/6656	0.7374909455928651	0.8229382044953558	0.7625645809939212	PIKFYVE/PLPP5/CHPT1/IDI1	4
GO:0000725	recombinational repair	1/90	98/6656	0.7392116298268947	0.8229382044953558	0.7625645809939212	SMCHD1	1
GO:0002706	regulation of lymphocyte mediated immunity	1/90	98/6656	0.7392116298268947	0.8229382044953558	0.7625645809939212	FCER2	1
GO:0006606	protein import into nucleus	1/90	98/6656	0.7392116298268947	0.8229382044953558	0.7625645809939212	STK4	1
GO:0043542	endothelial cell migration	1/90	98/6656	0.7392116298268947	0.8229382044953558	0.7625645809939212	MEF2C	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	1/90	98/6656	0.7392116298268947	0.8229382044953558	0.7625645809939212	BCL2	1
GO:0007623	circadian rhythm	1/90	99/6656	0.7427906102043846	0.8249239526016066	0.7644046476773378	JUND	1
GO:0008202	steroid metabolic process	1/90	99/6656	0.7427906102043846	0.8249239526016066	0.7644046476773378	IDI1	1
GO:0051495	positive regulation of cytoskeleton organization	1/90	99/6656	0.7427906102043846	0.8249239526016066	0.7644046476773378	VASP	1
GO:1903008	organelle disassembly	1/90	99/6656	0.7427906102043846	0.8249239526016066	0.7644046476773378	STX5	1
GO:0043632	modification-dependent macromolecule catabolic process	5/90	454/6656	0.7445649372489065	0.8263951417050062	0.7657679052051428	LAPTM5/ZCCHC7/VPS37B/USP8/RACK1	5
GO:0009451	RNA modification	1/90	100/6656	0.7463210120774371	0.8273450061509827	0.7666480842748354	NAF1	1
GO:0050890	cognition	1/90	100/6656	0.7463210120774371	0.8273450061509827	0.7666480842748354	MEF2C	1
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	1/90	101/6656	0.7498034875065143	0.8292253430455766	0.7683904730815778	STX5	1
GO:0008154	actin polymerization or depolymerization	1/90	101/6656	0.7498034875065143	0.8292253430455766	0.7683904730815778	VASP	1
GO:1901991	negative regulation of mitotic cell cycle phase transition	1/90	101/6656	0.7498034875065143	0.8292253430455766	0.7683904730815778	BCL2	1
GO:0048699	generation of neurons	5/90	457/6656	0.7498218281511144	0.8292253430455766	0.7683904730815778	RHOH/VASP/MEF2C/BLK/BCL2	5
GO:0007507	heart development	2/90	197/6656	0.7513940958431437	0.8304644306432339	0.7695386568814802	STK4/MEF2C	2
GO:0051170	import into nucleus	1/90	102/6656	0.7532386798977293	0.8320028207043428	0.7709641852698166	STK4	1
GO:0034330	cell junction organization	2/90	198/6656	0.7539142543313954	0.8322488885652279	0.7711922007322255	MEF2C/BCL2	2
GO:1901699	cellular response to nitrogen compound	3/90	289/6656	0.7565077038300254	0.8342416544246871	0.7730387703219425	ATP2B1/KLF2/MEF2C	3
GO:0032869	cellular response to insulin stimulus	1/90	103/6656	0.7566272241164056	0.8342416544246871	0.7730387703219425	ATP2B1	1
GO:0046700	heterocycle catabolic process	3/90	290/6656	0.7586003503650569	0.8359157337955484	0.7745900333779264	ZCCHC7/NEIL1/NAF1	3
GO:0000956	nuclear-transcribed mRNA catabolic process	1/90	104/6656	0.7599697465991652	0.8359212413221218	0.7745951368530973	ZCCHC7	1
GO:0010632	regulation of epithelial cell migration	1/90	104/6656	0.7599697465991652	0.8359212413221218	0.7745951368530973	MEF2C	1
GO:0045765	regulation of angiogenesis	1/90	104/6656	0.7599697465991652	0.8359212413221218	0.7745951368530973	KLF2	1
GO:0072594	establishment of protein localization to organelle	3/90	291/6656	0.7606787317194003	0.8362006632178575	0.7748540593817613	LAPTM5/STK4/VPS37B	3
GO:0010243	response to organonitrogen compound	5/90	464/6656	0.7617829454662377	0.8369139592151493	0.7755150254911585	ATP2B1/KLF2/MEF2C/JUND/P2RX5	5
GO:0044270	cellular nitrogen compound catabolic process	3/90	292/6656	0.7627428913833755	0.8370432569951453	0.7756348375340159	ZCCHC7/NEIL1/NAF1	3
GO:0002262	myeloid cell homeostasis	1/90	105/6656	0.7632668654645612	0.8370432569951453	0.7756348375340159	KLF2	1
GO:0032271	regulation of protein polymerization	1/90	105/6656	0.7632668654645612	0.8370432569951453	0.7756348375340159	VASP	1
GO:1901342	regulation of vasculature development	1/90	106/6656	0.766519190622276	0.839446809838022	0.7778620573380217	KLF2	1
GO:1902806	regulation of cell cycle G1/S phase transition	1/90	106/6656	0.766519190622276	0.839446809838022	0.7778620573380217	BCL2	1
GO:0019439	aromatic compound catabolic process	3/90	294/6656	0.766828723459216	0.839446809838022	0.7778620573380217	ZCCHC7/NEIL1/NAF1	3
GO:0060322	head development	3/90	295/6656	0.7688504866523611	0.8406172437867478	0.778946624160677	PAX5/ATP2B1/BCL2	3
GO:0000723	telomere maintenance	1/90	107/6656	0.7697273238809013	0.8406172437867478	0.778946624160677	NAF1	1
GO:0042129	regulation of T cell proliferation	1/90	107/6656	0.7697273238809013	0.8406172437867478	0.778946624160677	TNFRSF13C	1
GO:0050808	synapse organization	1/90	107/6656	0.7697273238809013	0.8406172437867478	0.778946624160677	MEF2C	1
GO:0016072	rRNA metabolic process	2/90	205/6656	0.7709538343327664	0.84145673842258	0.779724530535327	ZCCHC7/NAF1	2
GO:0071560	cellular response to transforming growth factor beta stimulus	1/90	108/6656	0.7728918590543199	0.8430374449332204	0.7811892708905278	MEF2C	1
GO:0016567	protein ubiquitination	5/90	471/6656	0.773319440782051	0.8430374449332204	0.7811892708905278	LAPTM5/MARCHF1/RACK1/BCL2/CCNB1IP1	5
GO:1901361	organic cyclic compound catabolic process	3/90	298/6656	0.7748317246360719	0.8441853644819798	0.7822529750483039	ZCCHC7/NEIL1/NAF1	3
GO:0072657	protein localization to membrane	3/90	299/6656	0.7767976129497544	0.8458258368493178	0.7837730966280261	PIKFYVE/VPS37B/RACK1	3
GO:0042063	gliogenesis	1/90	110/6656	0.7790924710561674	0.8473206874563525	0.7851582797688439	RRAS2	1
GO:0045637	regulation of myeloid cell differentiation	1/90	110/6656	0.7790924710561674	0.8473206874563525	0.7851582797688439	MEF2C	1
GO:0032543	mitochondrial translation	1/90	111/6656	0.7821296964770267	0.84911658719715	0.786822426026567	QRSL1	1
GO:0071222	cellular response to lipopolysaccharide	1/90	111/6656	0.7821296964770267	0.84911658719715	0.786822426026567	MEF2C	1
GO:0071559	response to transforming growth factor beta	1/90	111/6656	0.7821296964770267	0.84911658719715	0.786822426026567	MEF2C	1
GO:0072359	circulatory system development	4/90	391/6656	0.7834647713104044	0.8498591824305431	0.7875105418776811	EIF2AK3/KLF2/STK4/MEF2C	4
GO:0006401	RNA catabolic process	2/90	211/6656	0.7847434941707536	0.8498591824305431	0.7875105418776811	ZCCHC7/NAF1	2
GO:0043414	macromolecule methylation	2/90	211/6656	0.7847434941707536	0.8498591824305431	0.7875105418776811	PAX5/METTL21A	2
GO:0010720	positive regulation of cell development	1/90	112/6656	0.7851256212007957	0.8498591824305431	0.7875105418776811	BCL2	1
GO:0016571	histone methylation	1/90	112/6656	0.7851256212007957	0.8498591824305431	0.7875105418776811	PAX5	1
GO:0007059	chromosome segregation	2/90	212/6656	0.7869705900042447	0.8508540849575305	0.7884324548773177	CCNB1IP1/STAG3	2
GO:2001020	regulation of response to DNA damage stimulus	2/90	212/6656	0.7869705900042447	0.8508540849575305	0.7884324548773177	BCL2/SMCHD1	2
GO:0072331	signal transduction by p53 class mediator	1/90	113/6656	0.7880808006158213	0.8515535047218574	0.7890805627627085	BCL2	1
GO:0030036	actin cytoskeleton organization	3/90	306/6656	0.7901739338425	0.853198502728718	0.7906048779652172	RHOH/VASP/BCL2	3
GO:0006469	negative regulation of protein kinase activity	1/90	114/6656	0.790995782725645	0.853198502728718	0.7906048779652172	RACK1	1
GO:0071219	cellular response to molecule of bacterial origin	1/90	114/6656	0.790995782725645	0.853198502728718	0.7906048779652172	MEF2C	1
GO:2001022	positive regulation of response to DNA damage stimulus	1/90	115/6656	0.793871108246081	0.855298727208241	0.7925510226349775	SMCHD1	1
GO:0045859	regulation of protein kinase activity	3/90	308/6656	0.7938735737852335	0.855298727208241	0.7925510226349775	STK4/MEF2C/RACK1	3
GO:1902115	regulation of organelle assembly	1/90	116/6656	0.7967073107010346	0.8578488793605751	0.7949140867106181	PIKFYVE	1
GO:0009611	response to wounding	2/90	217/6656	0.7978085590409839	0.8585316929258363	0.7955468066857586	BLK/BCL2	2
GO:0006520	cellular amino acid metabolic process	1/90	117/6656	0.7995049165170756	0.8592918968431332	0.796251239386169	QRSL1	1
GO:0032200	telomere organization	1/90	117/6656	0.7995049165170756	0.8592918968431332	0.796251239386169	NAF1	1
GO:0016236	macroautophagy	2/90	218/6656	0.7999175383561485	0.8592918968431332	0.796251239386169	PIKFYVE/VPS37B	2
GO:0009314	response to radiation	2/90	219/6656	0.802007276321815	0.8608068010067952	0.797655004884597	JUND/BCL2	2
GO:0031348	negative regulation of defense response	1/90	118/6656	0.8022644451167793	0.8608068010067952	0.797655004884597	PARP14	1
GO:0030099	myeloid cell differentiation	2/90	220/6656	0.8040779004581794	0.862249230479658	0.7989916126888991	KLF2/MEF2C	2
GO:0019637	organophosphate metabolic process	5/90	492/6656	0.8054238768451771	0.863188971219496	0.7998624107629256	PIKFYVE/PLPP5/CHPT1/NEIL1/IDI1	5
GO:0043254	regulation of protein-containing complex assembly	2/90	221/6656	0.8061295383936798	0.8634417783027877	0.8000966710348265	VASP/RACK1	2
